date,month,year,job_posting_group,department,job_no,status,description,customer,cvr,customer_zip,address,zip,responsible,end_date,sales_estimate_revenue,production_estimate_revenue,final_estimate_revenue,sales_estimate_costs,production_estimate_costs,final_estimate_costs,sales_estimate_contribution,production_estimate_contribution,final_estimate_contribution,budget_revenue,budget_costs,budget_contribution,revenue,costs,costs_of_labor,costs_of_materials,other_costs,contribution_margin,contribution,estimated_revenue,estimated_contribution,billable_hours_qty,billable_rate_dep,illness_rate_dep,long_term_illness_rate_dep,internal_rate_dep,long_term_illness_share_dep
2016-01-01,01,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.00198874,-0.00186507,-0.00012367000000000001,0.0,,-0.00198874,0.0028749943981599946,0.0008862543981599944,4.5,9.33945e-07,5.5555000000000003e-08,2.0337000000000002e-08,6.63e-09,0.366071
2016-02-01,02,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.008964680000000001,0.0,-0.008964680000000001,0.0,,-0.008964680000000001,0.012959665306323068,0.003994985306323068,0.0,9.25164e-07,5.9582000000000004e-08,2.3503e-08,5.819000000000001e-09,0.39447
2016-03-01,03,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.025,-0.00457266,-0.00027115,-0.004301510000000001,0.0,8.17093e-07,0.02042734,0.0066104025084678135,0.002037742508467814,1.0,8.90928e-07,9.0323e-08,2.5089e-08,4.802e-09,0.277777
2016-05-01,05,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.3110078,-0.06504271,-0.02042525,-0.04461746,0.0,7.90864e-07,0.24596509,0.09402809160128778,0.028985381601287774,85.5,9.11129e-07,7.2722e-08,2.7067999999999998e-08,5.802e-09,0.372222
2016-06-01,06,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.2036724,-0.309151,-0.05734696,-0.24971623999999998,-0.0020878000000000003,-5.17883e-07,-0.1054786,0.4469198553785615,0.1377688553785615,249.5,9.42505e-07,5.4931e-08,2.2018e-08,2.36e-10,0.400835
2016-07-01,07,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.175,-0.09269011,-0.06970960000000001,-0.02506831,0.0020878000000000003,4.7034199999999996e-07,0.08230989,0.13399617195552646,0.04130606195552645,311.25,9.51354e-07,4.6774000000000006e-08,0.0,1.496e-09,0.0
2016-08-01,08,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.5579,-0.30306177,-0.19298,-0.11008177000000001,0.0,4.56781e-07,0.25483823,0.4381170444836694,0.13505527448366939,866.0,9.07547e-07,7.437900000000001e-08,4.3648e-08,1.676e-09,0.586838
2016-09-01,09,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.6093885,-0.20866948000000002,-0.12324538,-0.0854241,0.0,6.57575e-07,0.40071902000000004,0.30166013961953747,0.0929906596195375,504.0,9.172369999999999e-07,4.9907e-08,2.2629e-08,1.553e-09,0.453431
2016-10-01,10,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.23940192000000002,-0.21751571,-0.10720364,-0.10993407000000001,-0.000378,9.142000000000001e-08,0.02188621,0.3144485693262034,0.09693285932620345,421.5,9.49048e-07,4.3273e-08,2.3726e-08,1.253e-09,0.548286
2016-11-01,11,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.22572497,-0.16942503,-0.09366099,-0.05386404,-0.0219,2.49418e-07,0.05629994,0.24492694477814547,0.07550191477814545,336.0,9.285910000000001e-07,5.4363e-08,2.2988999999999998e-08,1.2769999999999998e-09,0.422897
2016-12-01,12,2016,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.02019473,-0.18206693,-0.12992101,-0.07442392,0.022278,-8.015566e-06,-0.16187220000000002,0.2632025321762462,0.08113560217624617,264.0,8.88524e-07,9.3867e-08,2.3153e-08,6.394e-09,0.246666
2017-01-01,01,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.01543661,-0.015345280000000001,-9.133e-05,0.0,,-0.01543661,0.02231572114835552,0.0068791111483555165,53.5,9.49048e-07,4.19e-08,0.0,2.4940000000000003e-09,0.0
2017-02-01,02,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.0128526,-0.003575,-0.0092776,0.0,,-0.0128526,0.01858018293079595,0.005727582930795953,13.0,9.0322e-07,7.9987e-08,2.4937e-08,4.193e-09,0.311764
2017-03-01,03,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.00378486,-0.003025,-0.00075986,0.0,,-0.00378486,0.005471530364864103,0.001686670364864103,11.0,9.235590000000001e-07,6.362900000000001e-08,3.7906e-08,8.038e-09,0.595744
2017-04-01,04,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.00572679,-0.00173,-0.00399679,0.0,,-0.00572679,0.008278854535755642,0.0025520645357556414,6.0,9.376060000000001e-07,5.8325e-08,2.4733e-08,1.054e-09,0.424068
2017-05-01,05,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.03085185,-0.000275,-0.03057685,0.0,,-0.03085185,0.04460054905260236,0.013748699052602361,1.0,9.23582e-07,5.2103999999999995e-08,2.817e-08,1.1667999999999999e-08,0.54065
2017-06-01,06,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,0.00010125,0.0,0.00010125,0.0,,0.00010125,-0.00014637065821258656,-4.512065821258657e-05,0.0,9.22871e-07,6.275500000000001e-08,2.8373e-08,1.693e-09,0.452131
2017-08-01,08,2017,FASTPRIS,505,S100217,finished,"Nye Lagerhaller, Kvadrat A/S",107471,26207207,8200,Lundbergsvej 10 8400 Ebeltoft,8400,8263,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3975375299999997,-1.65846511,0.7390724200000001,0.0,-0.00287307,-0.0025803,-0.00029277,0.0,,-0.00287307,0.004153413797440357,0.0012803437974403566,9.0,9.25065e-07,6.082e-08,2.2898e-08,4.312e-09,0.376489
2016-01-01,01,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40401744,-3.62e-06,0.40401382,0.0,-0.0021384,0.0,-0.0021384,0.0,,-0.0021384,0.40401744,0.40187903999999997,0.0,9.33945e-07,5.5555000000000003e-08,2.0337000000000002e-08,6.63e-09,0.366071
2016-02-01,02,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40401744,-3.62e-06,0.40401382,0.00218673,-0.00374091,0.0,-0.00374091,0.0,-7.107320000000001e-07,-0.00155418,0.40401744,0.40027653,0.0,9.25164e-07,5.9582000000000004e-08,2.3503e-08,5.819000000000001e-09,0.39447
2016-03-01,03,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40401744,-3.62e-06,0.40401382,0.00453708,-0.028967549999999998,0.0,-0.02811864,-0.0008489099999999999,-5.384624e-06,-0.024430470000000003,0.40401744,0.37504989,0.0,8.90928e-07,9.0323e-08,2.5089e-08,4.802e-09,0.277777
2016-04-01,04,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.07612541,0.07612541,0.0,-0.06542183,-0.06542183,0.0,0.01070358,0.01070358,0.40401744,-3.62e-06,0.40401382,0.055693519999999996,-0.13746095,0.0,-0.13746095,0.0,-1.468167e-06,-0.08176742999999999,0.40401744,0.26655649,0.0,8.70681e-07,8.6038e-08,5.2581999999999994e-08,2.203e-09,0.611151
2016-05-01,05,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.1709433,-0.07757726,0.0,-0.07757726,0.0,5.461810000000001e-07,0.09336604,0.40401744,0.32644017999999997,0.0,9.11129e-07,7.2722e-08,2.7067999999999998e-08,5.802e-09,0.372222
2016-06-01,06,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.04,-0.02833484,0.0,-0.02833484,0.0,2.9162900000000005e-07,0.011665159999999999,0.40401744,0.3756826,0.0,9.42505e-07,5.4931e-08,2.2018e-08,2.36e-10,0.400835
2016-07-01,07,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,0.0017568,0.0,0.0017568,0.0,,0.0017568,-195.2,-195.19824319999998,0.0,9.51354e-07,4.6774000000000006e-08,0.0,1.496e-09,0.0
2016-08-01,08,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,0.0202145,0.0,0.0202145,0.0,,0.0202145,-2246.055555555555,-2246.0353410555554,0.0,9.07547e-07,7.437900000000001e-08,4.3648e-08,1.676e-09,0.586838
2016-09-01,09,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,-0.008970520000000001,0.0,-0.008440020000000001,-0.0005305,,-0.008970520000000001,0.40401744,0.39504691999999997,0.0,9.172369999999999e-07,4.9907e-08,2.2629e-08,1.553e-09,0.453431
2016-10-01,10,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,-0.006071600000000001,0.0,-0.0066021000000000005,0.0005305,,-0.006071600000000001,0.40401744,0.39794584000000005,0.0,9.49048e-07,4.3273e-08,2.3726e-08,1.253e-09,0.548286
2016-11-01,11,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,-0.00132,0.0,-0.00132,0.0,,-0.00132,0.40401744,0.40269744,0.0,9.285910000000001e-07,5.4363e-08,2.2988999999999998e-08,1.2769999999999998e-09,0.422897
2016-12-01,12,2016,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,0.00342596,0.0,0.00342596,0.0,,0.00342596,-380.6622222222222,-380.6587962622222,0.0,8.88524e-07,9.3867e-08,2.3153e-08,6.394e-09,0.246666
2017-01-01,01,2017,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.0,-0.007124439999999999,0.0,-0.007124439999999999,0.0,,-0.007124439999999999,0.40401744,0.396893,0.0,9.49048e-07,4.19e-08,0.0,2.4940000000000003e-09,0.0
2017-02-01,02,2017,FASTPRIS,505,S100256,finished,"Ny Hovedbygning, Århus camping",104006,18415208,8200,Randersvej 400 8200 Århus N,8200,8475,2017-02-01,0.0,0.45350023,0.45350023,0.0,-0.34347346999999995,-0.34347346999999995,0.0,0.11002676,0.11002676,0.40401744,-3.62e-06,0.40401382,0.01313638,-0.00409277,0.0,-0.00409277,0.0,6.884400000000001e-07,0.00904361,0.40401744,0.39992467,0.0,9.0322e-07,7.9987e-08,2.4937e-08,4.193e-09,0.311764
2016-01-01,01,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126015,-1.38,0.746015,0.01,0.0,0.0,0.0,0.0,1e-06,0.01,0.0,0.0,0.0,9.33945e-07,5.5555000000000003e-08,2.0337000000000002e-08,6.63e-09,0.366071
2016-02-01,02,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.0,-0.00330125,-0.00130625,-0.001995,0.0,,-0.00330125,0.005085872482290919,0.0017846224822909188,0.0,9.25164e-07,5.9582000000000004e-08,2.3503e-08,5.819000000000001e-09,0.39447
2016-03-01,03,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.015,-0.010178340000000001,-0.00254048,-0.00763786,0.0,3.21444e-07,0.00482166,0.01568064803374508,0.005502308033745082,4.5,8.90928e-07,9.0323e-08,2.5089e-08,4.802e-09,0.277777
2016-04-01,04,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.075,-0.04061871,-0.0196812,-0.01752676,-0.00341075,4.58417e-07,0.03438129,0.06257677529879742,0.021958065298797416,70.0,8.70681e-07,8.6038e-08,5.2581999999999994e-08,2.203e-09,0.611151
2016-05-01,05,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.28,-0.16741989999999998,-0.0553784,-0.1120415,0.0,4.0207100000000003e-07,0.1125801,0.2579254107983029,0.0905055107983029,217.0,9.11129e-07,7.2722e-08,2.7067999999999998e-08,5.802e-09,0.372222
2016-06-01,06,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.3,-0.16843033,-0.0742632,-0.09757788,0.00341075,4.3856499999999996e-07,0.13156967,0.25948206907388977,0.09105173907388978,291.0,9.42505e-07,5.4931e-08,2.2018e-08,2.36e-10,0.400835
2016-07-01,07,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.2,-0.01311487,-0.0222024,0.00908753,0.0,9.34425e-07,0.18688513,0.020204636559431336,0.007089766559431337,87.0,9.51354e-07,4.6774000000000006e-08,0.0,1.496e-09,0.0
2016-08-01,08,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.2,-0.11911614,-0.0308792,-0.08823694,0.0,4.04419e-07,0.08088386,0.18350912491411212,0.0643929849141121,121.0,9.07547e-07,7.437900000000001e-08,4.3648e-08,1.676e-09,0.586838
2016-09-01,09,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.3,-0.14439460999999998,-0.0410872,-0.10330741,0.0,5.18684e-07,0.15560539,0.22245288105721442,0.07805827105721443,161.0,9.172369999999999e-07,4.9907e-08,2.2629e-08,1.553e-09,0.453431
2016-10-01,10,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.15,-0.0625829,-0.0371316,-0.0254513,0.0,5.827799999999999e-07,0.08741710000000001,0.09641458507291611,0.033831685072916125,145.5,9.49048e-07,4.3273e-08,2.3726e-08,1.253e-09,0.548286
2016-11-01,11,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.2,-0.060046550000000004,-0.0431288,-0.01691775,0.0,6.99767e-07,0.13995345,0.09250710982249323,0.032460559822493226,169.0,9.285910000000001e-07,5.4363e-08,2.2988999999999998e-08,1.2769999999999998e-09,0.422897
2016-12-01,12,2016,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.396015,-0.44135235,-0.0250096,-0.41621849,-0.00012426,-1.1448300000000001e-07,-0.04533735,0.6799429827669611,0.23859063276696113,98.0,8.88524e-07,9.3867e-08,2.3153e-08,6.394e-09,0.246666
2017-01-01,01,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.0,-0.10669933999999999,-0.07478284,-0.0319165,0.0,,-0.10669933999999999,0.1643799279620152,0.05768058796201521,9.5,9.49048e-07,4.19e-08,0.0,2.4940000000000003e-09,0.0
2017-02-01,02,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.0,-0.000526,0.0,-0.000526,0.0,,-0.000526,0.000810350299336622,0.00028435029933662195,0.0,9.0322e-07,7.9987e-08,2.4937e-08,4.193e-09,0.311764
2017-04-01,04,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.0025,-0.0028900799999999997,0.0,-0.0028900799999999997,0.0,-1.56032e-07,-0.00039008,0.0044524281237771565,0.0015623481237771568,0.0,9.376060000000001e-07,5.8325e-08,2.4733e-08,1.054e-09,0.424068
2017-05-01,05,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.023,2.023,-1.71955,-1.71955,-1.71955,0.30345,0.30345,0.30345,2.126015,-1.38,0.746015,0.0,-0.0012543699999999999,0.0,-0.0012543699999999999,0.0,,-0.0012543699999999999,0.0019324697813286663,0.0006780997813286664,0.0,9.23582e-07,5.2103999999999995e-08,2.817e-08,1.1667999999999999e-08,0.54065
2017-09-01,09,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.126015,2.126015,-1.71955,-1.38,-1.38,0.30345,0.746015,0.746015,2.126015,-1.38,0.746015,0.0,-0.00237,0.0,-0.00237,0.0,,-0.00237,0.0036511981167828785,0.0012811981167828786,0.0,9.37523e-07,4.9552e-08,1.7002e-08,-1.065e-09,0.343111
2017-10-01,10,2017,FASTPRIS,505,S100440,finished,"Skanderborgvej 159, 8260 Viby J",105136,20625430,8700,Skanderborgvej 159 8260 Viby J,8260,8343,2017-11-01,2.023,2.126015,2.126015,-1.71955,-1.38,-1.38,0.30345,0.746015,0.746015,2.126015,-1.38,0.746015,0.0,-0.00181255,-0.00043005,-0.0013825,0.0,,-0.00181255,0.0027923962643775554,0.0009798462643775556,0.0,9.05106e-07,7.5575e-08,3.7496e-08,6.75e-09,0.496145
2016-03-01,03,2016,FASTPRIS,505,S100761,finished,S6 - AUH - Nyt kapel,120041,76146217,8520,Arresøvej 41 8240 Risskov,8240,8475,2018-12-01,1.65,1.065,1.065,-1.4025,-0.9325,-0.9325,0.2475,0.1325,0.1325,1.376794,-1.137,0.239794,0.0,-0.00864873,-0.00757706,-0.00107167,0.0,,-0.00864873,0.010472747483749722,0.0018240174837497215,11.5,8.90928e-07,9.0323e-08,2.5089e-08,4.802e-09,0.277777
2016-04-01,04,2016,FASTPRIS,505,S100761,finished,S6 - AUH - Nyt kapel,120041,76146217,8520,Arresøvej 41 8240 Risskov,8240,8475,2018-12-01,1.65,1.065,1.065,-1.4025,-0.9325,-0.9325,0.2475,0.1325,0.1325,1.376794,-1.137,0.239794,0.0,-0.00589478,-0.0034749,-0.00241988,0.0,,-0.00589478,0.007137989324705267,0.001243209324705267,12.0,8.70681e-07,8.6038e-08,5.2581999999999994e-08,2.203e-09,0.611151
2016-05-01,05,2016,FASTPRIS,505,S100761,finished,S6 - AUH - Nyt kapel,120041,76146217,8520,Arresøvej 41 8240 Risskov,8240,8475,2018-12-01,1.65,1.065,1.065,-1.4025,-0.9325,-0.9325,0.2475,0.1325,0.1325,1.376794,-1.137,0.239794,0.025232,-0.00420578,-0.0008932,-0.00331258,0.0,8.33315e-07,0.02102622,0.00509277916089471,0.0008869991608947099,3.5,9.11129e-07,7.2722e-08,2.7067999999999998e-08,5.802e-09,0.372222
